Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
98828,Australia,"While the nose is on the simple side, with ultraripe—almost confected—cherry, cocoa powder, flowers and medicinal herbs, it's the palate that draws you in. Fresh acidity, particularly for the variety, and a good lick of tannins round out this sleek, well-structured wine. Drink now–2025.",The Old Legend,91,58.0,South Australia,Barossa Valley,,,,Hentley Farm 2015 The Old Legend Grenache (Barossa Valley),Grenache,Hentley Farm
61033,US,Herbal and reedy like a Cabernet Franc. The oak presence on this Merlot is high and its tannins soft and thick without much to say by the wine's end.,Reserve,84,13.0,California,Lodi,Central Valley,Virginie Boone,@vboone,Pavillion Crossing 2010 Reserve Merlot (Lodi),Merlot,Pavillion Crossing
114101,Chile,"Quite condensed and woody, with brier and sawdust aromas and some vivacious berry fruit. The palate is deep and pure, with cherry and cassis along with hints of coffee and earth. Yes, it's a bit hard due to firm tannins, but it's also a complete wine with a long, overt finish. Best Buy.",Grand Reserve Vitisterra,88,13.0,Maipo Valley,,,Michael Schachner,@wineschach,Morandé 2001 Grand Reserve Vitisterra Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,Morandé
113516,France,"Powered by tannins and dense blackberry fruit, this is a rich, perfumed wine. It has structure and a solid texture that's cut with acidity, feeling stylish and built to age further. Drink from 2019.",Grande Réserve,90,40.0,Bordeaux,Côtes de Bourg,,Roger Voss,@vossroger,Closerie du Bailli 2015 Grande Réserve  (Côtes de Bourg),Bordeaux-style Red Blend,Closerie du Bailli
100887,France,"Produced from 25-year-old vines, the wine was aged in oak for 24 months. It is a concentrated wine that is ripely spicy, full of black fruits and tannins that are still very present. It is a dense wine that will develop well, impressively rich and still balanced. Drink this wine from 2019.",K-Lys,91,27.0,Southwest France,Cahors,,Roger Voss,@vossroger,Clos Troteligotte 2012 K-Lys Malbec (Cahors),Malbec,Clos Troteligotte
112552,US,"Blended with nearly 11% Cabernet Sauvignon, this wine is lightly aromatic with notes of moist soil, violets and ground cashews. It's full bodied and tightly wound with dense cherry flavors and firm but not unyielding tannins.",,88,42.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Terra Vina Wines 2012 Petit Verdot (Columbia Valley (WA)),Petit Verdot,Terra Vina Wines
15149,Spain,"Ultraripe aromas of blackberry, cassis, raisin, tobacco and vanilla lead to a plush flush palate with kick-ass tannins. This tastes of baked blackberry, cassis and chocolate, while the finish is stout and dense as a brick. If you like full-bodied, ripe and saturated reds, this was made for you. Drink through 2025.",Viña Magna,93,33.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Dominio Basconcillos 2011 Viña Magna  (Ribera del Duero),Tempranillo,Dominio Basconcillos
23294,Germany,"Delicate floral tones build throughout this zesty off-dry Riesling. While sweet with honeydew flavor, the palate is zippy and tart with cutting notes of lime zest and pineapple. It's a classically styled Mosel kabinett at an accessible price.",Blue Slate Kabinett,91,22.0,Mosel,,,Anna Lee C. Iijima,,Dr. Loosen 2013 Blue Slate Kabinett Riesling (Mosel),Riesling,Dr. Loosen
5832,Portugal,"This is a ripe yellow fruit and mango-flavored wine. It is all fruit, rich and deliciously refreshing. The 10% of Moscatel in the blend has had an enormous effect on the perfumed character of the wine. At the end, the acidity keeps it fruity and crisp.",Coroa d'Ouro Branco,88,18.0,Douro,,,Roger Voss,@vossroger,Poças 2016 Coroa d'Ouro Branco White (Douro),Portuguese White,Poças
3395,US,"Apple skin and guava rise out from a more buttery aroma that leads to oak on the palate. Light bodied, the wine finishes tart in lemon and lime.",Suzanne's Blend,84,36.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Gracianna 2014 Suzanne's Blend Chardonnay (Russian River Valley),Chardonnay,Gracianna
100671,France,"Named after the street number of the producer's winery, this Champagne is mineral and dry. It has fine acidity, along with citrus fruits and a crisp aftertaste. The texture is tangy, taut and gives the wine its food friendly character. Drink now.",Cuvée 555 Brut,92,65.0,Champagne,Champagne,,Roger Voss,@vossroger,Voirin-Jumel NV Cuvée 555 Brut Chardonnay (Champagne),Chardonnay,Voirin-Jumel
70922,US,"A lovely mix of floral scents, dark black fruits, baking spices and fine-grained tannins. This 100% varietal effort has a mouth-pleasing texture, without any roughness, and excellent balance.",McKinley Springs Vineyard,89,20.0,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,@paulgwine ,Cor Cellars 2008 McKinley Springs Vineyard Petit Verdot (Horse Heaven Hills),Petit Verdot,Cor Cellars
79955,Italy,"This Soave Classico stands apart in the crowd thanks to its natural heft and rich consistency. You can feel the glycerin on the tongue; the wine leaves a fresh impression of peach, melon and pear.",I Cérceni,87,,Veneto,Soave Classico,,,,Cambrago 2008 I Cérceni  (Soave Classico),Garganega,Cambrago
46805,Italy,"Sweet oak notes are followed by cherry, chocolate and vanilla. This is a rich Cabernet Sauvignon with a modern and very pleasurable approach that puts emphasis on power, softness and intensity. Vibrant cherry flavors last many long minutes on the palate.",Coniale,91,45.0,Tuscany,Toscana,,,,Castellare di Castellina 2005 Coniale Cabernet Sauvignon (Toscana),Cabernet Sauvignon,Castellare di Castellina
94034,US,"There's a slight spritziness and ripe fruit sweetness at the core of this appealing wine. The mix of mango and papaya on the palate will show well with spicier foods or at casual get-togethers. Unfussy and well-priced, it's layered and creamy with a crisp finish.",Mat Kearney,85,15.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Verse & Chorus 2013 Mat Kearney Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Verse & Chorus
122909,Spain,"Mild but honest plum and berry aromas lead to a slightly scratchy and grabby palate with fresh acidity. Toasty, earthy, spicy red-berry flavors are long across the finish, with spice and black-pepper notes. This is 75% Garnacha and 25% Syrah.",Coma d'En Pou,89,17.0,Catalonia,Terra Alta,,Michael Schachner,@wineschach,Celler Bàrbara Forés 2014 Coma d'En Pou Red (Terra Alta),Red Blend,Celler Bàrbara Forés
51457,France,"This wine is marked by dry tannins and is smoky and toasty, with little sign of fruit. While it will soften, it will stay somewhat tough.",,84,50.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Domaine de l'Aurage 2015  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Domaine de l'Aurage
80654,US,"Sourced from a vineyard in the region known as the Rocks, this is a bit like a Cayuse light—in a good way. Toasty, lightly funky and flavorful with a lively mix of purple and blue fruits, it has palate-coating but not oppressive weight. Highlights of cocoa, umami, pepper and earth keep things interesting through a long finish.",Stony Vine Vineyard,92,35.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Two Vintners 2011 Stony Vine Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Two Vintners
123689,Italy,"Intensely floral violet and iris scents mingle with wild berry and new leather notes. The palate is youthfully austere, showing dried red cherry, star anise and clove flavors, with firm, fine-grained tannins that carry the finish. This needs a few more years to unwind and develop.",,90,29.0,Tuscany,Vino Nobile di Montepulciano,,Kerin O’Keefe,@kerinokeefe,Contucci 2012  Vino Nobile di Montepulciano,Red Blend,Contucci
52684,France,"This is aged in barrel, but the power of the source's granitic soils is such that the oak is barely noticeable. Nasturtium blossom and apricot mark the nose, while the palate adds pineapple, cinnamon and clove. The wine is a bit oily in texture, but with a long, tropical-fruit-laced finish that brings admirable freshness, focus and energy.",Les Rouelles,92,84.0,Rhône Valley,Condrieu,,Joe Czerwinski,@JoeCz,Gilles Flacher 2013 Les Rouelles  (Condrieu),Viognier,Gilles Flacher
73239,France,"As it ages, this wine's color becomes deeper and more golden. The palate has lost its early acidity and gained richer tropical fruit, honey and layers of botrytis. It will always have a light touch with a crisp texture that underlies the riper fruits and sweetness. Drink from 2017.",Gouttes de Soleil,92,26.0,Southwest France,Pacherenc du Vic Bilh,,Roger Voss,@vossroger,Château de Gayon 2009 Gouttes de Soleil  (Pacherenc du Vic Bilh),Gros and Petit Manseng,Château de Gayon
50869,Chile,"The flabby citrus aroma is dusty and shows a tinge of vanilla, which is an aroma that isn't normally associated with Sauvignon Blanc. The palate is big and globby, with an oily note and flavors of citrus, green herb and nettle.",Puerto Viejo Reserve,82,10.0,Maule Valley,,,Michael Schachner,@wineschach,Viña Requingua 2012 Puerto Viejo Reserve Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Viña Requingua
118522,France,"A full-bodied wine, structured and textured. It lacks acidity and crispness,  instead giving honey and ripe yellow fruits. It is so rich, there are hints even of late harvest grapes here. The finish is spoiled by pepper.",Schlossberg Grand Cru,87,,Alsace,Alsace,,Roger Voss,@vossroger,Audrey et Christine Binner 2004 Schlossberg Grand Cru Riesling (Alsace),Riesling,Audrey et Christine Binner
49229,Italy,"A soft, rounded wine with hints of oak from the one-third barrel aging. Concentrated and firm, it is already well in balance, with soft, creamy flavors.",Kastelatz,87,23.0,Northeastern Italy,Alto Adige,,Roger Voss,@vossroger,Elena Walch 2002 Kastelatz Pinot Bianco (Alto Adige),Pinot Bianco,Elena Walch
41586,US,"This big and imposing wine pushes the boundaries with assertive charcoal and smoked meat aromas, tons of tannin and an oaky, astringent finish. Best to drink after 2022, by which time the mouthfeel may have mellowed.",Coro Mendocino,86,40.0,California,Mendocino,,Jim Gordon,@gordone_cellars,Golden 2013 Coro Mendocino Red (Mendocino),Red Blend,Golden
45413,US,Slightly muted tones of pressed apple and pear waft from this light-bodied Vidal Blanc. It's not a deeply concentrated or persistent wine but bright and quaffable. Sunny tangerine acidity brightens a brisk finish. Drink now through 2019.,Dry,85,14.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Standing Stone 2015 Dry Vidal (Finger Lakes),Vidal,Standing Stone
118677,Italy,"Dark berry, baking spice, tilled soil and a hint of new leather aromas unfold on this polished, earthy red. The juicy palate tastes of black cherry, cinnamon, orange zest, and aromatic herb while its mineral vein is noticeable alongside smooth tannins and fresh acidity. Enjoy through 2023.",,91,39.0,Sicily & Sardinia,Cerasuolo di Vittoria Classico,,Kerin O’Keefe,@kerinokeefe,COS 2013  Cerasuolo di Vittoria Classico,Red Blend,COS
78806,France,"Only disgorged in 2007, this fine vintage wine has preserved all its freshness. There are white fruits, pear juice, a crisp texture. They combine well to create a wine with considerable minerality, flinty, but full in the mouth. Age over the next 4–5 years.",Réserve Millésimée Brut,93,75.0,Champagne,Champagne,,Roger Voss,@vossroger,Philipponnat 2000 Réserve Millésimée Brut  (Champagne),Champagne Blend,Philipponnat
61361,Spain,"Light plum and red-berry aromas lead to a racy, fresh palate with little body or structure. Candied raspberry and plum flavors are fresh but don't change or improve on the finish.",Estate Bottled,83,5.0,Levante,Yecla,,Michael Schachner,@wineschach,Terrenal 2012 Estate Bottled Tempranillo (Yecla),Tempranillo,Terrenal
100820,Spain,"A generous example of young Ribera. Dark mint, cola and blackberry aromas get more herbal with airing. The palate is secure and tannic, with ripe blackberry and sweet Bing cherry flavors. Chocolaty and tannic on the finish.",Roble,88,16.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Vecordia 2009 Roble  (Ribera del Duero),Tempranillo,Vecordia
123646,US,"This wine's greenness shows that it's not quite ripe, but it's an interesting wine. Dry, racy and creamy, this is not without complexity.",Laguna Vista Vineyards Sur Lees Selection,87,20.0,California,Sonoma Coast,Sonoma,,,Sonoma Coast Vineyards 2011 Laguna Vista Vineyards Sur Lees Selection Sauvignon Blanc (Sonoma Coast),Sauvignon Blanc,Sonoma Coast Vineyards
60720,France,Red fruits and banana aromas lead to a wine that has a lightly tannic touch over bright cherry fruits. Intense acidity and a herbaceous character come from grapes that are barely ripe. Drink now.,Cuvée les Chalandières,84,,Beaujolais,Beaujolais,,Roger Voss,@vossroger,Château de Chatelard 2014 Cuvée les Chalandières  (Beaujolais),Gamay,Château de Chatelard
11371,US,"This Zin is actually a field blend including Petite Sirah, Alicante and Carignane. It's sweet with raspberry jam notes, but also a bit vegetal with flavors of asparagus.",Estate Vineyard,81,44.0,California,Sonoma Valley,Sonoma,,,Beltane Ranch 2012 Estate Vineyard Zinfandel (Sonoma Valley),Zinfandel,Beltane Ranch
54446,France,"This is an intense wine that is full of fresh fruits, rich green plum and apricot flavors, as well as a creamed apple character. It is weighty and generous, while at the end, the wine offers a more tangy, tight aftertaste.",,87,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Les Combes 2012  Bordeaux Blanc,Bordeaux-style White Blend,Château Les Combes
4516,US,"This voluptuously seductive wine is also elegantly balanced. Citrus, wet stone and sea salt lift the minerality to pronounced levels, accented by a crispness of lemon peel and papaya wrapped in blossoming jasmine. Many of the vines on the site date back nearly 40 years, a demonstration that in age there is beauty.",Dutton Ranch,95,44.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Patz & Hall 2014 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,Patz & Hall
